retweet_count,mention_count,follower_count,verified,tweet_length,username_length,hashtag_count,has_hashtag,account_age_days
52,5,8055,1,62,5,2,1,845
64,4,9377,0,41,8,2,1,721
46,5,7436,1,42,10,4,1,504
97,3,126,1,73,6,3,1,1233
71,4,3900,1,60,13,5,1,278
37,1,159,1,71,10,4,1,364
70,5,5622,1,43,7,4,1,711
7,2,1754,1,76,14,1,1,351
39,2,1084,1,57,8,2,1,491
94,1,866,0,66,12,4,1,900
39,1,4827,0,51,12,2,1,380
0,3,6579,1,69,6,3,1,642
71,5,4839,1,48,9,5,1,490
7,4,7968,1,69,7,5,1,172
85,1,7870,1,81,9,4,1,801
41,4,6597,0,51,7,2,1,141
6,5,8944,0,63,11,3,1,507
49,3,6359,1,69,9,5,1,1064
90,0,6417,1,99,9,5,1,998
54,3,3406,0,71,9,2,1,66
73,0,7504,1,65,10,5,1,520
87,5,2251,0,66,8,1,1,400
94,5,5668,1,71,5,1,1,844
74,3,5536,0,75,15,2,1,291
93,1,6365,0,64,11,3,1,1026
25,2,4914,1,60,12,5,1,589
89,1,1050,1,90,13,4,1,286
59,5,690,0,45,12,4,1,1022
70,0,1141,1,50,12,4,1,552
45,2,4347,1,80,6,0,0,310
58,2,9254,0,78,7,3,1,1069
85,1,1218,1,70,13,5,1,856
18,2,1657,1,62,13,1,1,418
61,0,4388,0,35,8,0,0,477
67,2,2319,0,65,7,2,1,628
48,2,644,0,70,12,0,0,1073
60,2,1740,1,71,8,0,0,581
48,2,2006,1,66,5,5,1,4
5,1,4020,1,55,12,3,1,1118
2,5,783,0,51,9,2,1,1086
49,2,1937,1,42,10,5,1,612
43,2,1310,1,82,8,3,1,834
77,5,7196,1,52,11,4,1,385
76,3,1447,1,86,5,0,0,344
5,1,8156,1,63,16,3,1,924
28,4,9678,0,71,7,0,0,266
80,0,3743,1,85,5,3,1,1184
27,0,7890,1,82,7,0,0,95
48,3,2302,1,39,8,5,1,688
80,5,8038,0,68,10,5,1,749
98,1,6064,1,40,11,2,1,583
29,0,2976,1,41,13,1,1,47
72,5,6642,0,46,14,3,1,842
75,2,4682,1,79,10,3,1,927
84,3,6368,1,63,10,3,1,988
93,3,8862,1,51,13,3,1,61
53,4,8155,1,71,9,1,1,940
100,4,9156,1,65,7,4,1,645
47,5,1624,1,86,9,5,1,108
3,2,4236,0,72,10,5,1,435
10,3,1094,0,75,10,4,1,1099
26,2,1902,1,67,7,2,1,227
52,2,8815,1,41,11,4,1,401
59,5,3630,1,37,6,5,1,246
57,3,5268,0,90,11,3,1,89
48,5,2988,0,88,9,1,1,560
76,0,6710,0,50,7,4,1,645
13,0,3600,0,33,9,2,1,646
60,5,5735,0,66,10,5,1,196
36,5,1642,0,84,7,1,1,754
31,0,3029,1,85,9,4,1,662
19,0,5762,1,50,5,4,1,851
17,0,8713,0,75,13,1,1,477
29,0,5930,0,49,7,2,1,778
59,5,8199,0,69,10,2,1,1223
89,0,3890,0,89,10,5,1,806
54,5,5473,1,48,8,4,1,352
46,0,4556,0,67,16,3,1,250
71,0,5334,1,60,8,4,1,703
76,4,6680,1,51,8,3,1,620
27,0,8124,1,40,13,3,1,127
1,1,2449,1,89,8,5,1,150
88,4,4905,1,63,8,1,1,990
29,2,576,1,69,5,0,0,533
49,1,6033,0,53,16,2,1,1204
36,3,5748,1,57,16,2,1,528
75,1,7903,0,37,10,2,1,228
7,4,9018,0,61,6,4,1,1227
43,1,6005,1,54,8,3,1,1010
26,2,7820,0,63,5,5,1,377
73,3,7558,0,77,13,1,1,441
57,2,4791,0,78,13,4,1,151
3,5,4744,0,70,8,2,1,635
48,1,7250,0,90,13,4,1,120
12,2,3998,0,92,13,2,1,749
54,5,8039,1,85,5,1,1,45
40,0,6375,1,79,6,2,1,531
100,2,8070,1,53,11,4,1,1036
35,0,9731,0,65,5,5,1,580
48,0,4699,1,45,11,2,1,482
87,1,6091,0,80,10,5,1,1164
47,3,4842,0,72,14,1,1,1094
99,0,9722,1,84,7,3,1,649
0,1,614,0,61,8,3,1,157
19,4,939,1,91,9,4,1,777
25,0,5193,1,67,13,3,1,971
90,5,5622,0,56,12,5,1,317
47,4,536,1,33,10,4,1,739
90,5,2428,0,79,7,5,1,1082
59,0,5080,0,72,12,4,1,607
26,1,1837,0,64,9,3,1,617
82,3,6352,0,61,13,5,1,764
28,5,6232,0,60,14,3,1,444
45,2,8388,1,77,13,0,0,955
12,5,1103,1,63,5,0,0,669
92,0,9776,1,77,12,2,1,553
54,3,8818,1,49,10,0,0,494
25,4,3328,1,71,8,0,0,679
59,3,6855,1,56,16,5,1,1100
0,3,1615,0,76,7,3,1,565
47,2,8321,1,85,6,4,1,123
48,5,7872,0,44,7,3,1,993
6,5,7846,0,78,9,4,1,204
66,4,3446,0,63,7,4,1,48
16,0,2132,1,79,11,0,0,634
27,4,4616,1,72,7,0,0,610
9,1,7647,0,66,6,3,1,254
95,4,8058,1,43,6,2,1,829
62,1,9497,1,54,12,0,0,1023
63,1,525,0,57,5,4,1,495
59,3,3303,0,43,9,2,1,79
26,4,2505,0,53,7,1,1,806
8,3,4304,1,41,7,4,1,634
75,3,1286,0,43,10,3,1,774
31,3,8371,1,39,11,4,1,691
82,1,3709,0,42,15,0,0,718
54,2,351,1,73,16,3,1,1000
80,2,5259,1,70,14,3,1,736
1,4,1553,1,72,8,4,1,1002
94,5,3820,1,40,5,3,1,947
61,0,4012,1,65,12,3,1,803
17,4,4463,0,59,13,5,1,761
22,1,8457,1,79,12,1,1,303
56,5,1028,0,80,12,2,1,860
57,5,2906,0,49,10,4,1,725
37,1,6982,1,38,17,5,1,906
18,2,8199,0,48,12,3,1,479
90,3,5702,0,59,8,2,1,1000
89,2,5024,0,41,6,2,1,947
10,5,8803,0,48,14,0,0,952
1,3,326,1,39,9,1,1,167
22,1,6649,1,59,6,5,1,460
53,5,3003,1,80,9,5,1,568
79,4,2571,0,62,10,1,1,359
66,4,752,1,44,19,3,1,646
36,3,2816,0,58,7,0,0,261
28,5,4411,0,84,11,5,1,1220
86,3,1688,0,72,13,3,1,869
72,1,5755,1,40,9,4,1,782
61,3,5323,0,79,10,2,1,1242
88,5,3957,0,85,8,2,1,1195
2,1,6974,1,86,13,4,1,760
18,5,530,1,57,11,1,1,554
60,3,5717,1,36,13,2,1,818
94,2,9642,0,60,11,5,1,1057
25,3,3878,1,41,15,4,1,35
43,2,1284,1,86,7,5,1,550
95,4,6905,1,64,10,5,1,228
37,2,9389,0,44,11,5,1,693
52,4,2382,0,65,11,4,1,200
14,5,9062,1,69,15,5,1,983
19,3,5332,1,36,10,3,1,1024
3,3,2990,1,53,11,2,1,1036
22,5,1297,1,90,15,1,1,42
49,3,5312,0,57,12,2,1,911
94,4,3326,0,45,7,1,1,578
41,1,4519,1,65,9,3,1,400
81,1,6695,1,55,6,1,1,705
100,1,9688,0,49,12,2,1,1176
20,4,5489,0,79,10,2,1,1220
21,3,3724,1,85,13,2,1,997
47,1,3294,1,69,11,5,1,800
79,5,1900,1,51,17,2,1,380
8,1,7069,1,65,8,2,1,372
63,4,2426,1,87,7,0,0,880
4,0,4260,0,32,6,1,1,348
75,2,8116,0,49,8,5,1,671
74,5,2234,0,51,10,1,1,688
42,3,7508,0,49,7,0,0,541
22,0,3600,0,80,12,0,0,1168
37,0,3725,0,75,7,1,1,1169
32,0,3294,1,90,6,1,1,547
59,5,4193,0,76,5,5,1,364
29,5,9954,0,91,9,2,1,415
23,2,3227,0,39,6,2,1,196
88,0,6589,0,57,13,1,1,799
52,5,9946,0,65,7,1,1,358
79,2,245,1,58,15,3,1,1071
84,1,5727,1,43,8,3,1,98
91,5,4335,0,70,9,5,1,669
22,3,2403,0,34,9,2,1,883
72,0,2007,1,52,9,5,1,1100
14,4,980,0,69,11,5,1,20
90,4,3620,0,54,10,0,0,310
42,1,7246,0,48,8,0,0,356
7,2,4854,0,74,7,3,1,352
18,3,814,1,81,8,4,1,183
28,0,8590,1,69,12,5,1,356
46,0,2250,1,63,6,1,1,460
62,0,3816,1,102,7,3,1,986
18,4,3241,0,59,14,3,1,495
71,4,5676,1,59,9,4,1,644
67,5,9663,1,84,14,3,1,1200
22,1,8578,0,39,7,4,1,516
57,0,3081,0,48,10,1,1,1244
89,3,9114,0,70,11,2,1,455
89,0,5592,0,45,13,1,1,645
4,4,6637,0,50,11,4,1,658
92,1,4606,1,69,13,0,0,436
35,5,1344,1,92,13,3,1,366
10,4,8619,1,68,6,3,1,525
41,4,1646,0,73,12,4,1,879
83,5,9781,0,44,11,0,0,208
89,3,4514,0,73,6,2,1,172
55,1,7421,0,36,15,3,1,980
13,4,3030,0,69,12,4,1,789
21,3,8945,0,85,7,1,1,519
75,5,2473,0,49,15,4,1,1173
61,3,9432,1,58,5,3,1,760
52,1,3822,1,77,8,4,1,353
87,3,4264,1,30,9,1,1,125
81,5,9198,1,66,10,0,0,972
10,3,8520,1,70,9,0,0,722
33,0,5308,0,73,7,3,1,699
23,2,4214,1,78,15,1,1,985
92,4,6663,0,58,14,1,1,769
55,1,6110,1,44,7,4,1,0
31,2,9143,0,81,9,3,1,896
43,2,7548,1,44,8,4,1,1226
39,4,6645,1,34,16,2,1,66
14,3,1027,0,36,6,4,1,1080
88,2,7815,0,42,7,4,1,416
7,2,6096,0,50,7,5,1,869
58,3,6533,0,76,8,3,1,741
20,3,3076,1,84,12,1,1,1186
7,1,6933,0,73,10,0,0,1060
29,4,6239,1,74,10,5,1,117
62,5,3495,0,100,12,2,1,10
59,2,9276,1,93,12,5,1,737
72,2,9908,0,101,5,4,1,753
31,1,6286,1,71,8,1,1,752
49,3,3404,0,59,6,4,1,1194
66,2,8804,0,39,10,1,1,134
65,1,5957,0,88,12,5,1,1102
95,1,9889,0,38,13,3,1,1115
40,3,848,0,45,16,3,1,843
14,3,2240,1,49,6,4,1,555
14,2,5082,1,79,8,5,1,953
65,0,6606,0,83,6,0,0,913
41,2,6583,0,58,11,0,0,354
84,4,454,0,65,10,0,0,606
38,0,46,0,88,12,2,1,1052
30,0,225,1,48,8,4,1,1077
43,1,7170,0,60,7,5,1,725
82,5,1567,1,71,13,1,1,1214
85,3,3670,1,106,11,0,0,182
80,5,8021,0,76,9,4,1,485
82,4,9902,1,63,9,2,1,632
15,3,9446,1,78,8,5,1,598
79,0,6901,0,94,10,5,1,992
49,4,7061,1,38,11,2,1,238
91,0,2219,1,79,13,4,1,649
32,4,305,0,85,12,0,0,39
46,2,7861,1,51,7,0,0,997
87,0,1975,1,68,13,4,1,189
62,1,8543,0,68,8,4,1,1047
30,0,7047,1,54,13,1,1,32
77,3,3624,1,53,10,4,1,9
55,4,2613,1,84,10,5,1,140
53,1,5083,0,81,15,2,1,1164
85,4,6916,0,46,7,4,1,746
18,2,693,0,66,8,2,1,857
18,5,1191,0,67,6,5,1,599
39,4,1348,1,76,7,5,1,415
93,3,5441,1,86,11,5,1,224
97,0,4677,0,61,8,4,1,125
83,4,4155,1,45,9,2,1,832
63,0,3731,0,55,10,3,1,926
88,1,657,0,42,13,2,1,923
10,1,497,1,94,13,3,1,752
94,3,7239,1,67,8,1,1,134
55,2,9983,1,62,12,5,1,199
29,0,6166,0,84,8,3,1,158
68,5,8095,1,56,13,5,1,549
76,3,2678,0,86,12,4,1,78
42,1,7109,0,62,9,3,1,1180
61,2,884,0,78,6,4,1,921
92,4,4931,1,35,9,0,0,279
41,5,7316,1,82,9,4,1,201
53,1,2248,1,40,12,2,1,804
6,5,5285,1,45,9,0,0,979
49,0,3560,0,62,7,1,1,442
60,1,8304,0,67,13,1,1,1140
73,4,5443,0,97,12,3,1,921
60,4,435,1,60,9,0,0,911
53,3,6924,0,90,6,1,1,660
62,0,6934,0,52,11,4,1,337
91,3,331,1,58,6,1,1,572
2,3,7629,1,81,9,5,1,536
21,2,8409,1,58,13,4,1,317
16,4,7127,0,65,9,1,1,1099
36,2,1216,1,80,7,5,1,498
50,1,6466,0,87,7,2,1,213
11,2,2597,1,61,7,4,1,832
46,4,7862,0,54,11,5,1,685
78,0,1199,0,39,12,5,1,1130
4,2,8769,1,70,7,3,1,945
37,0,5718,1,51,9,5,1,200
72,3,793,1,37,6,2,1,682
30,2,3310,1,60,7,2,1,16
100,3,1047,1,64,15,2,1,296
97,3,1780,0,62,12,4,1,1084
65,2,2867,0,56,11,3,1,1058
78,3,605,1,75,13,0,0,870
66,0,5578,0,61,9,2,1,356
15,0,1148,1,38,10,3,1,190
67,4,9979,1,61,8,3,1,254
48,1,9686,0,67,6,2,1,977
29,4,1979,1,88,8,0,0,1019
45,5,174,0,41,13,5,1,5
59,5,4182,0,47,16,2,1,1094
41,5,4874,0,77,7,5,1,1093
68,3,6727,1,62,12,4,1,535
73,2,5090,0,51,9,1,1,427
47,5,191,0,41,11,3,1,863
56,0,8921,1,64,13,1,1,1198
0,3,6340,0,55,7,0,0,637
78,2,4944,0,86,7,5,1,247
44,0,6026,0,48,12,1,1,238
13,4,9613,1,65,11,3,1,1139
6,5,3272,0,77,9,3,1,96
55,2,7761,1,53,16,2,1,588
92,0,5833,0,78,7,4,1,418
30,0,5517,1,74,5,3,1,936
58,1,5116,1,69,14,3,1,1051
79,0,809,1,48,9,4,1,265
89,3,5710,0,47,6,3,1,113
21,2,104,1,88,9,3,1,833
26,3,3340,0,49,8,3,1,510
36,1,1359,1,47,10,1,1,408
40,5,6749,0,71,13,2,1,1067
71,0,4146,1,81,8,4,1,1043
19,2,8287,1,44,11,2,1,779
73,4,1813,1,75,10,0,0,1171
93,4,9888,1,66,8,0,0,526
55,4,9440,0,80,6,1,1,37
30,1,8563,0,56,13,0,0,998
94,1,302,1,88,12,3,1,185
88,5,3578,0,47,14,1,1,473
100,0,235,1,73,12,4,1,1241
86,3,7318,1,83,13,1,1,792
76,4,3588,1,63,10,4,1,397
11,3,3991,1,52,13,0,0,700
46,0,2234,1,88,7,1,1,931
98,4,6769,0,67,13,4,1,438
15,2,3087,0,63,9,5,1,728
81,3,2219,0,53,13,2,1,71
74,5,4458,1,36,15,2,1,1114
58,3,234,0,84,14,2,1,937
2,4,1360,0,90,11,5,1,961
70,2,6800,1,64,9,0,0,1111
18,0,7475,1,85,8,5,1,433
58,3,7263,0,58,13,2,1,326
70,0,1194,0,26,5,4,1,560
35,3,6534,0,78,8,3,1,785
22,1,8747,0,58,15,3,1,542
27,0,4206,1,58,9,5,1,1093
49,2,4817,1,73,6,1,1,239
3,5,1727,0,44,10,4,1,441
82,3,1033,1,75,5,5,1,849
63,1,7622,1,74,7,0,0,213
27,5,3109,1,48,10,3,1,1171
94,0,5966,1,66,9,0,0,342
4,2,8651,0,72,13,2,1,177
91,4,9050,1,61,14,1,1,315
47,5,8362,0,54,11,4,1,330
34,1,4691,1,46,14,3,1,168
13,0,9780,1,90,8,1,1,940
90,3,1689,1,61,6,2,1,177
22,5,8153,0,49,7,4,1,1013
64,1,4504,1,74,8,2,1,324
7,0,5073,1,53,15,2,1,838
56,1,1528,0,76,13,2,1,426
95,3,4081,1,68,9,5,1,1229
20,0,9139,0,63,10,4,1,629
97,1,3052,0,93,6,0,0,827
22,2,8263,1,56,7,5,1,372
12,2,4808,1,71,12,3,1,1177
14,1,3481,0,61,6,2,1,50
50,5,8539,0,62,14,0,0,621
74,4,8664,0,56,11,0,0,730
32,2,5943,0,75,15,1,1,593
38,0,2164,0,77,6,1,1,186
22,0,6196,1,38,6,3,1,606
2,5,3363,0,82,7,2,1,957
28,5,203,1,33,16,5,1,537
24,1,7316,1,45,12,3,1,838
39,1,5323,0,84,7,4,1,5
59,2,6684,1,81,12,1,1,228
65,4,3155,1,68,8,5,1,810
79,1,4650,0,65,8,1,1,948
49,5,7062,0,82,9,5,1,44
6,2,9226,1,42,12,5,1,1115
98,1,2451,0,45,5,3,1,305
8,4,2437,1,82,6,1,1,7
22,4,257,0,64,12,1,1,1076
94,5,6644,0,54,7,3,1,961
58,0,4930,1,63,10,4,1,802
44,1,5964,0,50,9,4,1,452
65,0,1439,1,35,6,0,0,299
1,0,9173,1,63,8,3,1,610
18,3,8741,0,58,12,3,1,262
78,3,6163,1,47,14,4,1,360
38,1,9431,0,45,8,0,0,615
51,4,2147,1,70,13,0,0,479
93,0,7751,0,80,6,2,1,551
78,1,1210,0,58,8,3,1,1223
23,4,3176,0,45,7,2,1,653
32,5,1162,0,38,8,2,1,804
15,0,8990,0,57,9,1,1,562
36,5,1963,1,67,12,0,0,642
86,5,9538,0,81,8,4,1,167
73,0,9408,1,55,13,3,1,68
92,1,9169,0,59,9,5,1,199
99,0,2936,0,39,8,1,1,832
57,5,4403,0,38,9,0,0,1062
4,4,1698,1,77,14,0,0,770
6,3,3733,0,56,8,0,0,1197
99,3,4125,0,60,8,0,0,402
20,5,1369,1,80,15,5,1,207
84,0,6145,1,58,12,3,1,155
22,4,197,0,46,13,1,1,731
49,5,9272,1,57,9,0,0,251
82,3,2120,1,96,15,4,1,233
24,3,7305,0,45,7,4,1,483
12,0,1549,0,61,12,0,0,1062
72,3,4017,0,40,5,0,0,366
47,1,9825,1,80,13,3,1,838
61,2,9254,1,48,13,1,1,467
77,1,3594,1,79,11,3,1,82
42,5,984,0,58,9,5,1,1115
70,2,2105,1,60,7,5,1,1104
17,5,4426,1,82,8,4,1,1054
39,4,3665,0,33,9,0,0,884
43,3,3214,0,35,9,5,1,994
94,0,9688,1,51,9,5,1,1188
73,4,1692,0,94,10,4,1,13
4,4,6668,0,63,6,2,1,174
10,5,4540,1,51,13,2,1,475
2,3,8108,0,89,10,0,0,995
27,1,6789,1,43,8,2,1,1157
52,1,3940,1,64,10,0,0,682
63,0,7642,1,71,13,5,1,507
14,5,8083,0,44,11,4,1,405
83,4,7994,0,37,8,5,1,1129
69,0,3639,0,55,13,5,1,1083
7,1,8063,0,55,5,2,1,339
18,0,7833,0,72,5,5,1,397
34,4,9216,0,87,11,3,1,974
36,5,136,0,68,9,5,1,771
17,1,9673,0,91,7,1,1,1009
51,3,3713,1,87,7,3,1,1230
8,3,8224,0,83,14,2,1,992
18,2,8328,1,58,14,1,1,1205
31,3,2552,1,52,6,4,1,678
79,1,5028,0,47,13,2,1,34
92,3,4018,0,66,6,5,1,577
18,3,9621,1,79,9,3,1,663
95,2,1437,0,78,16,0,0,1208
28,3,4139,1,84,6,2,1,39
92,0,567,1,46,10,3,1,584
63,1,4368,1,64,13,0,0,227
58,5,6499,0,51,9,5,1,879
56,5,6127,1,40,6,1,1,566
9,0,7509,0,65,6,5,1,474
3,2,948,1,75,13,3,1,681
95,2,5769,1,55,7,4,1,171
95,0,1651,1,61,6,5,1,790
43,3,4404,0,72,13,5,1,150
31,0,3784,0,55,6,4,1,529
23,2,133,0,49,10,5,1,1057
55,5,2671,0,42,12,0,0,427
69,5,164,0,45,9,0,0,533
87,5,6687,1,71,6,2,1,1227
5,4,3967,1,49,11,0,0,1246
13,4,3117,0,93,15,2,1,963
34,2,9127,1,87,12,1,1,514
54,4,8661,0,65,8,2,1,164
97,1,6171,0,50,19,2,1,149
15,3,6588,0,42,8,3,1,453
52,1,9130,1,56,14,5,1,480
3,0,7715,1,83,8,0,0,914
99,3,2047,1,77,9,4,1,309
21,1,8529,0,75,10,2,1,1055
30,2,1127,0,71,11,0,0,583
48,1,9823,0,36,14,1,1,1218
76,0,3369,1,38,14,2,1,1036
46,5,3811,1,72,12,2,1,22
16,3,1029,0,95,9,3,1,245
98,5,2586,0,75,13,2,1,583
97,3,5833,1,60,16,1,1,1069
79,3,1573,1,84,8,5,1,1148
7,0,5781,0,64,5,2,1,660
33,1,2039,1,67,16,3,1,1048
83,4,1185,1,74,6,3,1,596
97,3,6961,0,46,13,5,1,583
56,4,1866,0,71,7,3,1,752
68,4,9168,1,41,7,2,1,315
33,2,2885,1,50,12,2,1,541
92,1,6310,0,96,11,3,1,629
6,4,3247,1,54,9,1,1,297
51,0,2094,1,53,11,4,1,700
77,4,9323,0,38,7,5,1,1235
22,0,1007,1,46,13,4,1,398
53,3,1042,0,47,14,1,1,935
91,1,1953,1,61,10,2,1,493
59,4,7768,1,38,9,1,1,492
44,2,2332,1,55,9,1,1,718
91,3,1989,1,82,13,3,1,1063
69,1,9126,0,76,6,0,0,1183
44,5,8075,1,75,7,4,1,965
94,5,5552,1,60,9,5,1,1049
73,3,2725,0,43,9,4,1,1019
24,1,975,1,46,13,1,1,1014
35,4,8446,0,89,10,2,1,922
57,0,549,1,87,12,1,1,511
18,3,1785,1,65,14,3,1,139
6,3,4489,1,58,11,4,1,115
37,1,4001,1,50,12,1,1,51
48,3,1178,0,59,8,3,1,66
10,1,5479,1,82,13,5,1,1177
31,4,5340,1,34,8,5,1,760
45,1,7320,0,42,12,1,1,378
42,3,9568,0,53,5,2,1,413
3,5,7064,0,72,8,1,1,616
88,2,2357,0,45,6,1,1,1121
41,3,3844,0,59,12,5,1,325
10,4,6924,0,81,8,1,1,670
28,1,1812,1,88,11,3,1,1208
21,3,7602,0,76,7,2,1,515
31,2,3947,1,88,7,3,1,1203
79,1,2350,0,62,11,2,1,965
90,2,6981,1,50,9,3,1,976
37,5,5852,1,42,14,2,1,318
72,5,9443,1,81,12,3,1,491
8,0,4732,1,73,13,0,0,235
67,1,2480,1,62,9,4,1,361
61,4,5286,0,77,7,2,1,51
40,4,9124,0,69,15,0,0,813
25,0,3171,0,82,11,4,1,1054
100,4,8503,1,86,15,2,1,290
30,2,3676,0,69,6,1,1,1127
78,3,7798,1,70,14,3,1,366
3,0,7626,1,88,6,4,1,9
25,5,5036,0,71,10,3,1,993
80,1,8257,0,66,9,2,1,1117
88,2,1888,1,38,13,4,1,1072
34,5,6158,0,42,7,3,1,1078
20,0,9802,1,46,6,5,1,484
93,2,4591,1,46,15,4,1,49
82,0,2668,1,56,11,4,1,118
10,0,4177,1,53,12,4,1,798
77,2,1509,1,47,7,2,1,302
63,0,1581,0,82,8,0,0,915
22,1,1697,0,79,12,2,1,75
39,4,2537,0,82,13,3,1,154
39,0,6774,1,62,8,0,0,937
25,2,4159,1,49,9,2,1,833
3,4,1031,0,67,8,3,1,149
92,5,2313,1,39,7,1,1,1032
66,1,9820,1,72,6,1,1,46
77,1,7132,0,61,6,2,1,605
85,2,4145,0,48,9,0,0,732
18,1,4190,1,58,6,4,1,832
81,0,8162,0,53,12,0,0,1197
8,4,5715,0,53,7,2,1,192
60,1,9083,1,52,6,1,1,103
27,4,1360,0,44,14,0,0,179
90,2,2740,0,75,10,2,1,98
69,1,3063,1,62,13,0,0,68
46,1,7877,1,90,6,4,1,802
100,1,1776,0,35,8,1,1,1207
63,1,5480,0,48,8,3,1,921
49,1,5780,1,59,12,0,0,945
20,4,7200,0,39,8,5,1,873
9,3,3723,0,38,6,1,1,938
72,5,1123,1,54,11,3,1,820
80,5,255,1,55,10,5,1,713
77,2,8674,0,82,10,1,1,505
55,5,1618,0,83,12,4,1,893
85,5,170,0,84,12,0,0,306
24,1,6024,0,73,13,3,1,955
26,4,6210,0,75,14,0,0,1019
22,2,1021,1,79,6,1,1,580
59,2,6674,1,86,16,4,1,1127
91,3,9781,1,72,9,3,1,1241
0,5,4404,1,49,7,3,1,251
32,1,4222,0,88,12,0,0,529
85,2,428,0,50,14,4,1,1154
39,4,9508,1,82,7,1,1,169
44,2,6606,1,70,13,3,1,0
8,2,5227,1,81,15,3,1,336
30,0,2318,1,74,8,3,1,373
77,4,2535,0,53,13,3,1,35
94,0,2741,1,67,11,3,1,587
68,0,6332,0,49,7,0,0,670
80,0,7846,1,58,11,4,1,166
52,2,369,1,86,11,3,1,457
0,3,3390,0,80,8,2,1,62
62,2,4189,0,64,14,0,0,142
87,1,6867,1,72,8,4,1,278
10,5,1851,0,37,6,4,1,86
47,4,2589,0,50,8,4,1,435
58,0,522,1,69,9,3,1,851
44,2,8565,0,72,13,1,1,1028
21,0,8037,0,79,11,4,1,1095
26,4,2449,1,75,16,0,0,291
1,1,2146,0,34,14,0,0,1025
97,3,2096,1,47,6,0,0,729
25,1,5796,0,55,11,5,1,1025
83,3,2046,0,68,13,3,1,566
36,2,4529,1,67,8,0,0,859
7,1,4359,0,84,6,2,1,472
24,0,7514,1,57,13,2,1,163
54,3,3311,0,49,12,2,1,1051
33,3,1407,0,73,8,5,1,1148
69,1,1220,0,63,16,1,1,217
6,4,4320,0,80,12,5,1,898
89,5,4481,1,92,9,2,1,489
42,5,4381,0,50,14,0,0,440
65,0,5208,0,77,7,2,1,787
11,0,3238,0,49,8,2,1,758
53,0,581,0,85,11,0,0,648
9,2,9170,1,49,13,4,1,152
14,0,3036,1,51,8,4,1,352
6,1,7714,0,80,9,4,1,887
38,1,4718,0,73,6,3,1,823
53,4,6468,0,64,7,3,1,68
78,2,3236,1,81,7,5,1,548
67,2,1743,0,45,6,3,1,1132
25,0,3998,1,77,10,5,1,578
22,4,2522,0,63,10,3,1,36
91,4,7420,0,54,5,2,1,1170
73,3,8161,0,64,11,0,0,107
66,0,6977,0,75,10,3,1,190
28,4,272,0,75,7,3,1,1052
28,5,7135,1,56,7,5,1,127
44,2,2511,1,78,13,0,0,251
89,3,4967,0,85,9,3,1,695
61,1,9120,1,72,12,0,0,397
1,0,1114,0,54,12,0,0,808
91,4,6856,0,43,8,0,0,506
93,0,582,0,73,7,2,1,1209
26,2,6378,1,64,14,1,1,501
76,4,8774,1,63,11,3,1,1116
80,5,3922,1,83,15,1,1,810
48,4,2209,1,69,9,4,1,843
50,3,3220,0,30,13,5,1,1167
52,4,9676,0,52,7,4,1,345
46,0,7893,0,89,10,5,1,666
46,5,7096,0,43,11,1,1,480
33,4,118,1,83,11,2,1,1028
7,2,3700,1,81,7,4,1,1133
42,3,8975,0,46,8,3,1,69
22,3,500,1,52,12,4,1,272
23,0,3631,1,72,7,1,1,620
81,5,1736,1,70,7,1,1,1046
51,5,7590,1,56,6,2,1,87
80,2,5648,0,74,11,5,1,1125
22,5,2944,0,56,6,1,1,699
9,2,7282,1,34,12,3,1,548
41,1,7352,1,45,7,3,1,401
27,1,7514,0,54,12,0,0,159
13,5,4816,0,59,8,0,0,712
99,2,7760,0,44,12,1,1,1177
0,1,4458,0,47,17,0,0,215
52,1,282,0,81,12,5,1,683
38,5,2924,1,57,7,5,1,727
59,5,7108,0,46,7,5,1,578
29,4,3812,0,91,9,4,1,478
79,2,1704,1,67,7,0,0,325
64,2,5564,1,61,8,4,1,94
39,4,2751,0,65,11,2,1,70
96,4,5201,0,69,8,2,1,1068
56,3,3738,1,92,7,3,1,1052
27,3,5237,1,66,10,0,0,159
5,4,2992,1,84,11,4,1,36
73,3,7159,0,78,9,0,0,471
72,5,7551,1,61,7,2,1,1058
45,2,6127,1,58,6,0,0,210
97,3,2243,1,90,7,3,1,1156
91,5,9024,1,90,16,5,1,776
93,0,1492,0,83,18,5,1,536
4,5,3962,0,77,11,5,1,219
26,0,817,0,65,7,4,1,845
42,0,5072,0,68,9,0,0,948
12,3,2531,1,92,7,0,0,740
61,3,1539,0,64,10,0,0,786
47,0,5132,0,69,10,5,1,751
95,3,4179,0,53,6,1,1,322
22,2,8413,0,43,10,1,1,817
7,0,1162,0,64,8,0,0,783
71,3,2407,0,67,12,1,1,369
14,0,7153,1,39,9,0,0,593
5,3,2140,1,44,12,1,1,227
50,1,78,1,56,9,0,0,283
70,2,6578,1,42,7,0,0,965
96,5,6819,0,54,7,2,1,55
3,2,7170,1,74,10,0,0,266
40,5,7929,0,50,10,5,1,555
2,4,2399,0,71,12,0,0,1245
15,5,5910,1,70,14,5,1,1243
62,5,4071,0,50,6,1,1,496
93,5,3575,1,58,6,4,1,1103
85,0,6105,0,46,7,2,1,1052
93,2,2273,0,60,12,0,0,745
90,3,6089,1,81,10,5,1,502
93,3,2297,0,60,15,5,1,947
7,4,1540,1,54,10,3,1,1209
